"x"
"1055","cytomegalovirus infections"
"1056","birt hogg dube syndrome"
"1057","adenoma oxyphilic"
"1058","pneumothorax"
"1059","morphine dependence"
"1060","leukoencephalopathies"
"1061","bardet biedl syndrome"
"1062","dextrocardia"
"1063","arthrogryposis"
"1064","gallstones"
"1065","zellweger syndrome"
"1066","heart block"
"1067","tachycardia supraventricular"
"1068","refractive errors"
"1069","sleep initiation maintenance disorders"
"1070","hyperinsulinism"
"1071","spherocytosis hereditary"
"1072","tooth eruption ectopic"
"1073","severe combined immunodeficiency"
"1074","leukemia myelomonocytic acute"
"1075","ossification heterotopic"
"1076","recurrence"
"1077","unverricht lundborg syndrome"
"1078","otitis media"
"1079","personality inventory"
"1080","nephritis"
"1081","west nile fever"
"1082","hydronephrosis"
"1083","heredodegenerative disorders nervous system"
"1084","enteropathy associated t cell lymphoma"
"1085","lymphoma extranodal nk t cell"
"1086","t lymphocytopenia idiopathic cd4 positive"
"1087","hyperlysinemias"
"1088","monilethrix"
"1089","erythrokeratodermia variabilis"
"1090","hyperostosis"
"1091","osteosclerosis"
"1092","retinopathy of prematurity"
"1093","lupus vasculitis central nervous system"
"1094","puberty precocious"
"1095","conduct disorder"
"1096","mucositis"
"1097","thromboembolism"
"1098","retinal hemorrhage"
"1099","autoimmune diseases of the nervous system"
"1100","aneurysm dissecting"
"1101","aortic aneurysm"
"1102","fatigue"
"1103","hernia inguinal"
"1104","loeys dietz syndrome"
"1105","langer giedion syndrome"
"1106","synostosis"
"1107","candidiasis"
"1108","retinal vein occlusion"
"1109","gastroenteritis"
"1110","pruritus"
"1111","agranulocytosis"
"1112","anemia aplastic"
"1113","bone marrow diseases"
"1114","eyelid diseases"
"1115","lymphoma aids related"
"1116","neoplasm residual"
"1117","neutropenia"
"1118","sarcoma"
"1119","leukemia megakaryoblastic acute"
"1120","lymphoma primary cutaneous anaplastic large cell"
"1121","lymphomatoid papulosis"
"1122","endotoxemia"
"1123","uveitis"
"1124","retrognathia"
"1125","ectromelia"
"1126","vesico ureteral reflux"
"1127","dyslexia"
"1128","rhabdomyoma"
"1129","smith lemli opitz syndrome"
"1130","vitamin b deficiency"
"1131","mucolipidoses"
"1132","beta mannosidosis"
"1133","legg calve perthes disease"
"1134","scheuermann disease"
"1135","mitral valve prolapse"
"1136","esotropia"
"1137","phyllodes tumor"
"1138","neurilemmoma"
"1139","neurofibroma plexiform"
"1140","pulmonary valve stenosis"
"1141","carcinoma small cell"
"1142","monoclonal gammopathy of undetermined significance"
"1143","paraproteinemias"
"1144","afibrinogenemia"
"1145","glomerulonephritis membranous"
"1146","catalepsy"
"1147","coma post head injury"
"1148","stupor"
"1149","tremor"
"1150","unconsciousness"
"1151","chronic pain"
"1152","erythromelalgia"
"1153","herpesviridae infections"
"1154","neuralgia postherpetic"
"1155","somatosensory disorders"
"1156","sarcoma synovial"
"1157","myoclonus"
"1158","sepsis associated encephalopathy"
"1159","trisomy"
"1160","bruxism"
"1161","language development"
"1162","hemangioendothelioma epithelioid"
"1163","hartnup disease"
"1164","psychomotor performance"
"1165","neoplasms connective tissue"
"1166","hypogonadism"
"1167","vascular system injuries"
"1168","blast crisis"
"1169","myeloproliferative disorders"
"1170","encephalitis viral"
"1171","hypokalemia"
"1172","clubfoot"
"1173","joint instability"
"1174","polyarteritis nodosa"
"1175","corneal opacity"
"1176","gangliosidoses"
"1177","gangliosidosis gm1"
"1178","leukocyte disorders"
"1179","conjunctivitis"
"1180","giant cell arteritis"
"1181","otitis"
"1182","pachyonychia congenita"
"1183","osteopoikilosis"
"1184","paratuberculosis"
"1185","heroin dependence"
"1186","oral ulcer"
"1187","polydipsia"
"1188","polyuria"
"1189","fibromatosis gingival"
"1190","hypokalemic periodic paralysis"
"1191","cardiovirus infections"
"1192","vasculitis central nervous system"
"1193","pelvic organ prolapse"
"1194","amelogenesis imperfecta"
"1195","adenoma liver cell"
"1196","mitochondrial encephalomyopathies"
"1197","ophthalmoplegia chronic progressive external"
"1198","colonic polyps"
"1199","paralysis"
"1200","leopard syndrome"
"1201","nail diseases"
"1202","pancytopenia"
"1203","hepatic encephalopathy"
"1204","massive hepatic necrosis"
"1205","dysostoses"
"1206","aspergillosis"
"1207","dengue"
"1208","tuberculosis pulmonary"
"1209","gastric antral vascular ectasia"
"1210","retinal telangiectasis"
"1211","mandibulofacial dysostosis"
"1212","primary myelofibrosis"
"1213","thrombocytosis"
"1214","fabry disease"
"1215","arachnodactyly"
"1216","ectopia lentis"
"1217","stiff person syndrome"
"1218","dilatation pathologic"
"1219","aortic coarctation"
"1220","lens subluxation"
"1221","malocclusion"
"1222","funnel chest"
"1223","macrostomia"
"1224","graft vs host disease"
"1225","plasma cell granuloma pulmonary"
"1226","epidermodysplasia verruciformis"
"1227","mastitis bovine"
"1228","vascular remodeling"
"1229","failure to thrive"
"1230","paresthesia"
"1231","gait apraxia"
"1232","neoplastic processes"
"1233","nocturnal paroxysmal dystonia"
"1234","choanal atresia"
"1235","muscular dystrophy facioscapulohumeral"
"1236","olfaction disorders"
"1237","optic atrophy"
"1238","nerve sheath neoplasms"
"1239","neurofibroma"
"1240","nevus pigmented"
"1241","hyperpituitarism"
"1242","papilledema"
"1243","median neuropathy"
"1244","osteitis deformans"
"1245","mobius syndrome"
"1246","addison disease"
"1247","asbestosis"
"1248","respiratory hypersensitivity"
"1249","hidradenitis suppurativa"
"1250","leukomalacia periventricular"
"1251","obsessive compulsive disorder"
"1252","anophthalmos"
"1253","thoracic neoplasms"
"1254","myalgia"
"1255","glycosuria renal"
"1256","gaucher disease"
"1257","muscle rigidity"
"1258","rhinitis allergic seasonal"
"1259","aneurysm"
"1260","temperament"
"1261","transient tachypnea of the newborn"
"1262","epidermolysis bullosa dystrophica"
"1263","keratoderma palmoplantar epidermolytic"
"1264","ichthyosis"
"1265","nevus sebaceous of jadassohn"
"1266","venous insufficiency"
"1267","central nervous system diseases"
"1268","chondroma"
"1269","enchondromatosis"
"1270","hemangioma"
"1271","immunoblastic lymphadenopathy"
"1272","ependymoma"
"1273","glioma subependymal"
"1274","granulosa cell tumor"
"1275","sciatic neuropathy"
"1276","fructose intolerance"
"1277","dermatofibrosarcoma"
"1278","gingival hyperplasia"
"1279","neuroaxonal dystrophies"
"1280","iron metabolism disorders"
"1281","corneal dystrophies hereditary"
"1282","aniridia"
"1283","denys drash syndrome"
"1284","frasier syndrome"
"1285","wagr syndrome"
"1286","desmoplastic small round cell tumor"
"1287","diffuse cerebral sclerosis of schilder"
"1288","cerebrovascular trauma"
"1289","adenoma islet cell"
"1290","fibroadenoma"
"1291","hallucinations"
"1292","stomatognathic diseases"
"1293","dental fissures"
"1294","meningococcal infections"
"1295","cholesterol ester storage disease"
"1296","wolman disease"
"1297","spinal cord injuries"
"1298","jervell lange nielsen syndrome"
"1299","chromosomal instability"
"1300","gastrinoma"
"1301","glucagonoma"
"1302","insulinoma"
"1303","vipoma"
"1304","adrenocortical adenoma"
"1305","angiofibroma"
"1306","lipoma"
"1307","multiple endocrine neoplasia"
"1308","parathyroid neoplasms"
"1309","fucosidosis"
"1310","choristoma"
"1311","gerstmann syndrome"
"1312","pelger huet anomaly"
"1313","femoral neuropathy"
"1314","hemoglobin disease"
"1315","cholelithiasis"
"1316","acanthosis nigricans"
"1317","self injurious behavior"
"1318","conscience"
"1319","lafora disease"
"1320","congenital hyperinsulinism"
"1321","nesidioblastosis"
"1322","eczema"
"1323","acidosis renal tubular"
"1324","prostatic intraepithelial neoplasia"
"1325","erythema"
"1326","menkes kinky hair syndrome"
"1327","neurologic manifestations"
"1328","nail patella syndrome"
"1329","hemangioendothelioma"
"1330","osteoarthropathy secondary hypertrophic"
"1331","elliptocytosis hereditary"
"1332","glucose metabolism disorders"
"1333","androgen insensitivity syndrome"
"1334","psychomotor agitation"
"1335","crigler najjar syndrome"
"1336","gilbert disease"
"1337","platelet storage pool deficiency"
"1338","carcinoma ductal"
"1339","carcinoma intraductal noninfiltrating"
"1340","leukoplakia"
"1341","uveomeningoencephalitic syndrome"
"1342","cardiotoxicity"
"1343","hydrops fetalis"
"1344","hypokinesia"
"1345","adrenal gland neoplasms"
"1346","craniopharyngioma"
"1347","no reflow phenomenon"
"1348","pilomatrixoma"
"1349","infertility"
"1350","pancreatic diseases"
"1351","pituitary diseases"
"1352","respiratory tract infections"
"1353","ataxia telangiectasia"
"1354","neoplastic syndromes hereditary"
"1355","opsoclonus myoclonus syndrome"
"1356","piebaldism"
"1357","pigmentation disorders"
"1358","situs inversus"
"1359","dyssomnias"
"1360","lymphopenia"
"1361","hypoxia brain"
"1362","hypotrichosis"
"1363","malignant hyperthermia"
"1364","myopathy central core"
"1365","pelvic girdle pain"
"1366","polyhydramnios"
"1367","carcinoma medullary"
"1368","multiple endocrine neoplasia type 2a"
"1369","multiple endocrine neoplasia type 2b"
"1370","constipation"
"1371","gingival hypertrophy"
"1372","chronic kidney disease mineral bone disorder"
"1373","sialic acid storage disease"
"1374","corneal dystrophy juvenile epithelial of meesmann"
"1375","personal satisfaction"
"1376","sialorrhea"
"1377","heart septal defects"
"1378","carcinoma papillary"
"1379","fractures malunited"
"1380","leiomyosarcoma"
"1381","muscular dystrophy duchenne"
"1382","temporomandibular joint disorders"
"1383","asthma exercise induced"
"1384","muscle cramp"
"1385","antiphospholipid syndrome"
"1386","personality disorders"
"1387","paraganglioma"
"1388","abortion habitual"
"1389","cholestasis intrahepatic"
"1390","fragile syndrome"
"1391","neurogenic inflammation"
"1392","plaque amyloid"
"1393","spinal cord diseases"
"1394","amyloid neuropathies familial"
"1395","fibrosarcoma"
"1396","neurofibromatoses"
"1397","neurofibromatosis 1"
"1398","neurofibromatosis 2"
"1399","retinal neovascularization"
"1400","cafe au lait spots"
"1401","optic nerve glioma"
"1402","stomatitis aphthous"
"1403","adrenal insufficiency"
"1404","mental processes"
"1405","spatial processing"
"1406","diabetes insipidus nephrogenic"
"1407","inappropriate adh syndrome"
"1408","oliguria"
"1409","fasciitis plantar"
"1410","thoracic outlet syndrome"
"1411","paraparesis spastic"
"1412","nephrosis lipoid"
"1413","biliary tract neoplasms"
"1414","sarcopenia"
"1415","arenaviridae infections"
"1416","helicobacter infections"
"1417","malformations of cortical development group"
"1418","neuroacanthocytosis"
"1419","hyperbilirubinemia"
"1420","jaundice chronic idiopathic"
"1421","kernicterus"
"1422","porencephaly"
"1423","optic nerve injuries"
"1424","granuloma foreign body"
"1425","granuloma respiratory tract"
"1426","schistosomiasis mansoni"
"1427","intestinal pseudo obstruction"
"1428","ossification of posterior longitudinal ligament"
"1429","mycobacterium infections"
"1430","miller fisher syndrome"
"1431","endocrine system diseases"
"1432","exocrine pancreatic insufficiency"
"1433","nephrocalcinosis"
"1434","stuttering"
"1435","disruptive impulse control conduct disorders"
"1436","dyskinesias"
"1437","hyperprolactinemia"
"1438","language disorders"
"1439","malnutrition"
"1440","kyphosis"
"1441","cholangitis"
"1442","cyanosis"
"1443","ovotesticular disorders of sex development"
"1444","hematoma"
"1445","mercury poisoning nervous system"
"1446","vasospasm intracranial"
"1447","exanthema"
"1448","drug eruptions"
"1449","breast milk expression"
"1450","neurocirculatory asthenia"
"1451","rectal prolapse"
"1452","urinary incontinence stress"
"1453","coronary stenosis"
"1454","budd chiari syndrome"
"1455","mesenteric ischemia"
"1456","sagittal sinus thrombosis"
"1457","activated protein resistance"
"1458","hypoparathyroidism"
"1459","carney complex"
"1460","neurotic disorders"
"1461","fatty liver alcoholic"
"1462","affective disorders psychotic"
"1463","histiocytoma benign fibrous"
"1464","sexual behavior"
"1465","gyrate atrophy"
"1466","choroid diseases"
"1467","visual fields"
"1468","spinocerebellar degenerations"
"1469","lacrimal duct obstruction"
"1470","neurofibrosarcoma"
"1471","nevus epithelioid spindle cell"
"1472","optic atrophy hereditary leber"
"1473","tetany"
"1474","basal cell nevus syndrome"
"1475","hypoxia ischemia brain"
"1476","aphasia"
"1477","deglutition disorders"
"1478","purine pyrimidine metabolism inborn errors"
"1479","vision low"
"1480","scotoma"
"1481","blindness"
"1482","graves ophthalmopathy"
"1483","testicular diseases"
"1484","pemphigoid benign mucous membrane"
"1485","adrenal hyperplasia congenital"
"1486","fibrous dysplasia polyostotic"
"1487","hemorrhagic disorders"
"1488","fibrous dysplasia monostotic"
"1489","sex cord gonadal stromal tumors"
"1490","osteoma"
"1491","choledochal cyst"
"1492","caroli disease"
"1493","lymphoproliferative disorders"
"1494","severe dengue"
"1495","cleidocranial dysplasia"
"1496","spondylarthritis"
"1497","brain diseases metabolic"
"1498","hallux varus"
"1499","penile diseases"
"1500","purpura thrombocytopenic idiopathic"
"1501","purpura thrombotic thrombocytopenic"
"1502","thrombotic microangiopathies"
"1503","lipomatosis"
"1504","proteus syndrome"
"1505","myoclonic cerebellar dyssynergia"
"1506","spinocerebellar ataxias"
"1507","pancreatitis chronic"
"1508","demyelinating diseases"
"1509","angina stable"
"1510","lead poisoning"
"1511","exostoses multiple hereditary"
"1512","multiple organ failure"
"1513","pancreatitis alcoholic"
"1514","diabetes insipidus neurogenic"
"1515","acro osteolysis"
"1516","hiv associated lipodystrophy syndrome"
"1517","lipodystrophy"
"1518","lymphohistiocytosis hemophagocytic"
"1519","strabismus"
"1520","pyelonephritis"
"1521","persistent hyperplastic primary vitreous"
"1522","multicystic dysplastic kidney"
"1523","ductus arteriosus patent"
"1524","foramen ovale patent"
"1525","hyperhomocysteinemia"
"1526","embryo loss"
"1527","manganese poisoning"
"1528","acrodermatitis"
"1529","fractures closed"
"1530","bronchopulmonary dysplasia"
"1531","ectodermal dysplasia 1 anhidrotic"
"1532","primary dysautonomias"
"1533","brain death"
"1534","keratoacanthoma"
"1535","cryoglobulinemia"
"1536","drug hypersensitivity syndrome"
"1537","bartter syndrome"
"1538","mastocytosis cutaneous"
"1539","rhabdomyosarcoma"
"1540","monosomy"
"1541","muscle hypertonia"
"1542","hyperlipoproteinemias"
"1543","gastroesophageal reflux"
"1544","disseminated intravascular coagulation"
"1545","hematoma subdural acute"
"1546","intracranial hemorrhages"
"1547","intracranial hemorrhage traumatic"
"1548","heat stress disorders"
"1549","retinal artery occlusion"
"1550","dementia vascular"
"1551","hepatitis infectious canine"
"1552","diverticulitis"
"1553","cartilage diseases"
"1554","myasthenia gravis"
"1555","myositis"
"1556","dermatitis irritant"
"1557","blood coagulation disorders inherited"
"1558","cervical intraepithelial neoplasia"
"1559","coronary restenosis"
"1560","meningomyelocele"
"1561","microvascular angina"
"1562","sinus thrombosis intracranial"
"1563","thyrotoxicosis"
"1564","parapsoriasis"
"1565","auditory perceptual disorders"
"1566","empty sella syndrome"
"1567","edema cardiac"
"1568","darier disease"
"1569","myocardial stunning"
"1570","paget disease extramammary"
"1571","pure autonomic failure"
"1572","nijmegen breakage syndrome"
"1573","46 testicular disorders of sex development"
"1574","canavan disease"
"1575","obsessive behavior"
"1576","rhabdomyosarcoma alveolar"
"1577","lower extremity deformities congenital"
"1578","acidosis lactic"
"1579","retinoschisis"
"1580","nevus blue"
"1581","urethral stricture"
"1582","ankle injuries"
"1583","seasonal affective disorder"
"1584","congenital disorders of glycosylation"
"1585","anemia hypochromic"
"1586","pulmonary alveolar proteinosis"
"1587","isaacs syndrome"
"1588","myokymia"
"1589","carcinoma lewis lung"
"1590","chediak higashi syndrome"
"1591","rhabdoid tumor"
"1592","sunburn"
"1593","scleroderma limited"
"1594","urinary incontinence"
"1595","urinary incontinence urge"
"1596","hemangioma cavernous central nervous system"
"1597","contracture"
"1598","favism"
"1599","granulomatous disease chronic"
"1600","glucosephosphate dehydrogenase deficiency"
"1601","anemia hemolytic autoimmune"
"1602","coxa vara"
"1603","arteriovenous malformations"
"1604","muscle spasticity"
"1605","lacrimal apparatus diseases"
"1606","tendinopathy"
"1607","osteomyelitis"
"1608","vesicular stomatitis"
"1609","femoral fractures"
"1610","stomatitis"
"1611","sleep rem"
"1612","nephritis hereditary"
"1613","anti glomerular basement membrane disease"
"1614","anaphylaxis"
"1615","sinusitis"
"1616","fractures cartilage"
"1617","alveolar bone loss"
"1618","osteolysis"
"1619","neuroectodermal tumors primitive peripheral"
"1620","stress disorders traumatic"
"1621","sneddon syndrome"
"1622","critical illness"
"1623","homocystinuria"
"1624","hydatidiform mole"
"1625","pyruvate carboxylase deficiency disease"
"1626","pyruvate dehydrogenase complex deficiency disease"
"1627","scleroderma diffuse"
"1628","urologic diseases"
"1629","neuropsychological tests"
"1630","seizures febrile"
"1631","asthenozoospermia"
"1632","kidney tubular necrosis acute"
"1633","peripheral vascular diseases"
"1634","disorders of excessive somnolence"
"1635","neurocognitive disorders"
"1636","syncope"
"1637","tachycardia atrioventricular nodal reentry"
"1638","jacobsen distal 11q deletion syndrome"
"1639","epilepsy generalized"
"1640","autonomic nervous system diseases"
"1641","citrullinemia"
"1642","hypohidrosis"
"1643","encephalocele"
"1644","poland syndrome"
"1645","myoglobinuria"
"1646","staphylococcal infections"
"1647","appendicitis"
"1648","entamoebiasis"
"1649","enterocolitis"
"1650","hypersensitivity immediate"
"1651","pouchitis"
"1652","prostatitis"
"1653","adie syndrome"
"1654","poliomyelitis"
"1655","neoplasms second primary"
"1656","chiari frommel syndrome"
"1657","listeriosis"
"1658","thymoma"
"1659","pneumonia viral"
"1660","severe acute respiratory syndrome"
"1661","otosclerosis"
"1662","muscular dystrophy emery dreifuss"
"1663","reye syndrome"
"1664","anemia megaloblastic"
"1665","osteochondritis dissecans"
"1666","feminization"
"1667","musculoskeletal pain"
"1668","hemiplegia"
"1669","apnea"
"1670","polyploidy"
"1671","cherubism"
"1672","panniculitis nodular nonsuppurative"
"1673","anti neutrophil cytoplasmic antibody associated vasculitis"
"1674","rickettsia infections"
"1675","tick borne diseases"
"1676","aggression"
"1677","anger"
"1678","bernard soulier syndrome"
"1679","corneal diseases"
"1680","abetalipoproteinemia"
"1681","wernicke encephalopathy"
"1682","carcinoma mucoepidermoid"
"1683","central nervous system neoplasms"
"1684","nevi melanomas"
"1685","porphyria erythropoietic"
"1686","parkinsonian disorders"
"1687","hydrocephalus normal pressure"
"1688","hypoventilation"
"1689","facial nerve diseases"
"1690","hyperoxaluria primary"
"1691","buruli ulcer"
"1692","food hypersensitivity"
"1693","meningitis meningococcal"
"1694","measles"
"1695","hellp syndrome"
"1696","lipoid proteinosis of urbach wiethe"
"1697","colic"
"1698","porphyria variegate"
"1699","scrapie"
"1700","alternariosis"
"1701","spinal fractures"
"1702","toxoplasmosis"
"1703","bacteremia"
"1704","gambling"
"1705","ulnar neuropathies"
"1706","suicide attempted"
"1707","ichthyosis bullosa of siemens"
"1708","pneumococcal infections"
"1709","epilepsy benign neonatal"
"1710","vertigo"
"1711","choroidal neovascularization"
"1712","liver failure"
"1713","macular edema"
"1714","renal aminoacidurias"
"1715","eosinophilia"
"1716","pulmonary eosinophilia"
"1717","waldenstrom macroglobulinemia"
"1718","vein of galen malformations"
"1719","memory episodic"
"1720","hyperkalemia"
"1721","hypopituitarism"
"1722","oligomenorrhea"
"1723","phenylketonurias"
"1724","fibroma"
"1725","neoplasms bone tissue"
"1726","lipid metabolism disorders"
"1727","wandering spleen"
"1728","tics"
"1729","anorexia nervosa"
"1730","binge eating disorder"
"1731","feeding eating disorders"
"1732","neoplasms radiation induced"
"1733","wolfram syndrome"
"1734","liver diseases alcoholic"
"1735","pleural neoplasms"
"1736","pemphigus benign familial"
"1737","cadmium poisoning"
"1738","biliary atresia"
"1739","anemia refractory"
"1740","gestational trophoblastic disease"
"1741","optic atrophy autosomal dominant"
"1742","hemangioblastoma"
"1743","oropharyngeal neoplasms"
"1744","smooth muscle tumor"
"1745","short bowel syndrome"
"1746","fetal membranes premature rupture"
"1747","vitamin b 12 deficiency"
"1748","pulmonary blastoma"
"1749","pinealoma"
"1750","sertoli leydig cell tumor"
"1751","goiter endemic"
"1752","optic neuritis"
"1753","brown sequard syndrome"
"1754","bronchiolitis obliterans"
"1755","neurofeedback"
"1756","leukemia monocytic acute"
"1757","leukemia biphenotypic acute"
"1758","malaria vivax"
"1759","gastroenteritis transmissible of swine"
"1760","motor activity"
"1761","alveolitis extrinsic allergic"
"1762","esophageal stenosis"
"1763","esophagitis"
"1764","multiple chemical sensitivity"
"1765","radiation injuries"
"1766","reticulocytosis"
"1767","shock cardiogenic"
"1768","thyroid carcinoma anaplastic"
"1769","follicular cyst"
"1770","epstein barr virus infections"
"1771","arthralgia"
"1772","mevalonate kinase deficiency"
"1773","hypergammaglobulinemia"
"1774","sleep deprivation"
"1775","luteoma"
"1776","emotions"
"1777","antisocial personality disorder"
"1778","end stage liver disease"
"1779","fetal nutrition disorders"
"1780","color vision defects"
"1781","neoplasms glandular epithelial"
"1782","hernia umbilical"
"1783","tracheoesophageal fistula"
"1784","lassa fever"
"1785","dyspnea"
"1786","ventricular premature complexes"
"1787","cardiomyopathy hypertrophic familial"
"1788","takotsubo cardiomyopathy"
"1789","porphyria acute intermittent"
"1790","abdominal pain"
"1791","acute pain"
"1792","vomiting"
"1793","choledocholithiasis"
"1794","meningeal neoplasms"
"1795","lithiasis"
"1796","machado joseph disease"
"1797","extravasation of diagnostic therapeutic materials"
"1798","anemia dyserythropoietic congenital"
"1799","giant axonal neuropathy"
"1800","pityriasis"
"1801","sarcoma alveolar soft part"
"1802","myotonia congenita"
"1803","myotonic disorders"
"1804","andersen syndrome"
"1805","fluoride poisoning"
"1806","translocation genetic"
"1807","urogenital neoplasms"
"1808","vulvar lichen sclerosus"
"1809","pharyngeal neoplasms"
"1810","miosis"
"1811","urinary bladder overactive"
"1812","neoplastic cells circulating"
"1813","kasabach merritt syndrome"
"1814","kleine levin syndrome"
"1815","atrioventricular block"
"1816","cystinuria"
"1817","alcohol induced disorders nervous system"
"1818","genital diseases male"
"1819","bulbo spinal atrophy linked"
"1820","disorder of sex development 46xy"
"1821","ankylosis"
"1822","plagiocephaly nonsynostotic"
"1823","nasal septal perforation"
"1824","laryngostenosis"
"1825","pneumocephalus"
"1826","achondroplasia"
"1827","familial mediterranean fever"
"1828","trauma nervous system"
"1829","urination disorders"
"1830","behavior"
"1831","polyps"
"1832","carcinoma merkel cell"
"1833","neuroectodermal tumors"
"1834","prostatic hyperplasia"
"1835","focal dermal hypoplasia"
"1836","pain postoperative"
"1837","klippel feil syndrome"
"1838","rhinitis"
"1839","chilblains"
"1840","idiopathic hypersomnia"
"1841","aids related opportunistic infections"
"1842","cystinosis"
"1843","shoulder impingement syndrome"
"1844","tooth demineralization"
"1845","postoperative nausea vomiting"
"1846","polyomavirus infections"
"1847","wounds penetrating"
"1848","job satisfaction"
"1849","ulcer"
"1850","nephrogenic fibrosing dermopathy"
"1851","hyperostosis cortical congenital"
"1852","fractures spontaneous"
"1853","dentinogenesis imperfecta"
"1854","arthritis infectious"
"1855","chlamydia infections"
"1856","hyponatremia"
"1857","immune complex diseases"
"1858","legionnaires disease"
"1859","leishmaniasis mucocutaneous"
"1860","trichuriasis"
"1861","coronary vessel anomalies"
"1862","vision ocular"
"1863","language tests"
"1864","arteritis"
"1865","waterhouse friderichsen syndrome"
"1866","purpura fulminans"
"1867","diagnostic self evaluation"
"1868","hyperphosphatemia"
"1869","dental pulp calcification"
"1870","dwarfism pituitary"
"1871","trichotillomania"
"1872","levocardia"
"1873","typhoid fever"
"1874","peliosis hepatis"
"1875","chylous ascites"
"1876","retinal dysplasia"
"1877","leukodystrophy globoid cell"
"1878","amblyopia"
"1879","breech presentation"
"1880","attention deficit disruptive behavior disorders"
"1881","bile duct diseases"
"1882","eye diseases"
"1883","fibrous dysplasia of bone"
"1884","mulibrey nanism"
"1885","leukoaraiosis"
"1886","pleural effusion"
"1887","gallbladder diseases"
"1888","jaundice obstructive"
"1889","cholecystitis"
"1890","menopause premature"
"1891","retinoblastoma"
"1892","hyperglycinemia nonketotic"
"1893","ileal neoplasms"
"1894","histiocytoma malignant fibrous"
"1895","aortopulmonary septal defect"
"1896","meniere disease"
"1897","isolated noncompaction of the ventricular myocardium"
"1898","alkaptonuria"
"1899","ear diseases"
"1900","papillomavirus infections"
"1901","port wine stain"
"1902","pre excitation syndromes"
"1903","accessory atrioventricular bundle"
"1904","leydig cell tumor"
"1905","acidosis"
"1906","epilepsy complex partial"
"1907","toothache"
"1908","sandhoff disease"
"1909","coronary vasospasm"
"1910","lesch nyhan syndrome"
"1911","functional laterality"
"1912","bronchial diseases"
"1913","angina unstable"
"1914","esophagitis peptic"
"1915","eye infections bacterial"
"1916","keratitis"
"1917","lichenoid eruptions"
"1918","pain intractable"
"1919","pemphigoid bullous"
"1920","cri du chat syndrome"
"1921","osteoarthropathy primary hypertrophic"
"1922","sleep apnea central"
"1923","lens diseases"
"1924","stress psychological"
"1925","mycoplasma infections"
"1926","urinary tract infections"
"1927","lipoblastoma"
"1928","refsum disease"
"1929","abortion threatened"
"1930","leiomyoma epithelioid"
"1931","hypophosphatasia"
"1932","bone marrow neoplasms"
"1933","hepatic veno occlusive disease"
"1934","infarction"
"1935","scleroderma localized"
"1936","soft tissue neoplasms"
"1937","ulnar nerve compression syndromes"
"1938","systemic vasculitis"
"1939","methemoglobinemia"
"1940","telangiectasia hereditary hemorrhagic"
"1941","intestinal volvulus"
"1942","osteochondroma"
"1943","orthostatic intolerance"
"1944","intracranial arteriosclerosis"
"1945","paraneoplastic endocrine syndromes"
"1946","tay sachs disease ab variant"
"1947","tay sachs disease"
"1948","dysgerminoma"
"1949","aortic stenosis supravalvular"
"1950","hyperostosis frontalis interna"
"1951","netherton syndrome"
"1952","dermatitis exfoliative"
"1953","liddle syndrome"
"1954","neisseriaceae infections"
"1955","hyperthyroxinemia"
"1956","pyoderma"
"1957","amaurosis fugax"
"1958","pericardial effusion"
"1959","alkalosis"
"1960","anuria"
"1961","cardiomyopathy alcoholic"
"1962","drug overdose"
"1963","peptic ulcer hemorrhage"
"1964","anovulation"
"1965","cementoma"
"1966","combat disorders"
"1967","mucinosis follicular"
"1968","lentigo"
"1969","carcinoma in situ"
"1970","leukoplakia oral"
"1971","urinary bladder neck obstruction"
"1972","photophobia"
"1973","urinary bladder neurogenic"
"1974","amnesia retrograde"
"1975","hair diseases"
"1976","glomus tumor"
"1977","glycogen storage disease type iib"
"1978","vitamin a deficiency"
"1979","mediastinal neoplasms"
"1980","rupture spontaneous"
"1981","atrophic vaginitis"
"1982","alpha thalassemia"
"1983","thoracic diseases"
"1984","enteritis"
"1985","pulmonary veno occlusive disease"
"1986","lupus erythematosus cutaneous"
"1987","dent disease"
"1988","leukemia myeloid accelerated phase"
"1989","stomach diseases"
"1990","leber congenital amaurosis"
"1991","emaciation"
"1992","chondrosarcoma"
"1993","genu varum"
"1994","gerstmann straussler scheinker disease"
"1995","insomnia fatal familial"
"1996","kuru"
"1997","prion diseases"
"1998","sebaceous gland neoplasms"
"1999","adenocarcinoma papillary"
"2000","neoplasms hormone dependent"
"2001","kashin beck disease"
"2002","cellulitis"
"2003","acrospiroma"
"2004","sneezing"
"2005","mineralocorticoid excess syndrome apparent"
"2006","myxoma"
"2007","adrenal cortex neoplasms"
"2008","hypophosphatemia"
"2009","jaundice neonatal"
"2010","ovarian diseases"
"2011","sexual infantilism"
"2012","cardiac output low"
"2013","adenocarcinoma clear cell"
"2014","hyalinosis systemic"
"2015","encephalitis varicella zoster"
"2016","megacolon"
"2017","synovitis"
"2018","placenta diseases"
"2019","tooth diseases"
"2020","femur head necrosis"
"2021","caliciviridae infections"
"2022","arterial occlusive diseases"
"2023","cerebrovascular disorders"
"2024","embolism cholesterol"
"2025","graft occlusion vascular"
"2026","heart rupture post infarction"
"2027","intracranial embolism thrombosis"
"2028","purpura schoenlein henoch"
"2029","linked combined immunodeficiency diseases"
"2030","leukemoid reaction"
"2031","histiocytosis sinus"
"2032","eosinophilia myalgia syndrome"
